timestamp,temperature,vibration,pressure,rpm,label
2024-01-01 00:00:00,75.39737132240899,1.2147309218518585,5.051529729399529,1460.9590238468636,0
2024-01-01 00:00:01,74.89287921579485,1.191430944080134,4.942302074676052,1449.168785400462,0
2024-01-01 00:00:02,75.525132133311,1.344862855391266,5.028911484717166,1441.4051155715117,0
2024-01-01 00:00:03,76.22889581278926,1.4330657471217458,4.969247512774256,1461.2403986149013,0
2024-01-01 00:00:04,74.82663982081726,1.3072146069931123,4.983909103288235,1449.2341936648907,0
2024-01-01 00:00:05,74.8301435054374,1.3569651582998639,5.0027292614720915,1445.9121965249187,0
2024-01-01 00:00:06,76.2843138206384,1.1736684171069691,4.9944442958113395,1457.315386243675,0
2024-01-01 00:00:07,75.63838178499283,1.2261345406336333,4.916683361488406,1454.62511248788,0
2024-01-01 00:00:08,74.65234485193032,1.4312275953731775,5.069649033832637,1451.264343365869,0
2024-01-01 00:00:09,75.46546266949241,1.2884175503705857,5.057348676119507,1445.5551698932052,0
2024-01-01 00:00:10,74.6641706586246,1.1741483649623428,4.993382165277744,1448.2976654804952,0
2024-01-01 00:00:11,74.66581108194316,1.216376298267393,5.047487687518205,1454.19296036933,0
2024-01-01 00:00:12,75.23545465701953,1.3681060169021129,4.980952755007686,1447.7119847074953,0
2024-01-01 00:00:13,73.51475047141933,1.3825056087920529,4.951797387575361,1448.4821004646365,0
2024-01-01 00:00:14,73.66893009029488,1.088288631613275,5.003697646105941,1444.0868561754348,0
2024-01-01 00:00:15,74.60252387322296,1.2700321377610537,4.942601576200623,1457.0360684319112,0
2024-01-01 00:00:16,74.2455783811796,1.2155004482886134,5.031568961274029,1446.3295219682534,0
2024-01-01 00:00:17,75.31073035424645,1.207878096816402,4.966057989999532,1454.5053144353499,0
2024-01-01 00:00:18,74.33640225773928,1.4182843240231797,4.921254266428937,1450.8533555185588,0
2024-01-01 00:00:19,73.93646739570882,1.1841350130538237,4.819965093216076,1446.205934339043,0
2024-01-01 00:00:20,76.24231800854224,1.1344546035905076,4.995042313531653,1465.787879026973,0
2024-01-01 00:00:21,74.89266637702389,1.0995656284843771,5.0174998884295094,1451.7393912692658,0
2024-01-01 00:00:22,75.13079818192537,1.1966530473302188,5.068421199469703,1441.3406403793606,0
2024-01-01 00:00:23,73.94046503609437,1.1135664054411347,4.914853450274047,1466.570362560972,0
2024-01-01 00:00:24,74.64824512783825,1.0951517243356275,5.052133497518777,1460.0560930786748,0
2024-01-01 00:00:25,75.17597684649857,1.0923863856601879,4.977385155396211,1446.99873318006,0
2024-01-01 00:00:26,74.16993111432068,1.1023105764455066,4.998730488867051,1451.6240187582093,0
2024-01-01 00:00:27,75.39477131609583,1.1137742522513219,5.0021711451534445,1457.7444460688089,0
2024-01-01 00:00:28,74.61718858765619,1.2887610879432283,5.001431575968392,1455.1182209111093,0
2024-01-01 00:00:29,74.8678308803188,0.935906700834538,4.900371042864401,1458.7043444771116,0
2024-01-01 00:00:30,74.62330662270237,1.125638712239966,5.037882619631419,1451.9865864224396,0
2024-01-01 00:00:31,76.5899801735767,1.216876444826072,5.043886025061598,1447.8130524891985,0
2024-01-01 00:00:32,75.10084523019597,1.4051803577005793,5.050063244325347,1452.1660320254923,0
2024-01-01 00:00:33,74.26895931075441,1.1969847361630415,5.026672549027175,1442.6355183454884,0
2024-01-01 00:00:34,75.77664867683448,1.2118586995497804,4.992012038997059,1449.1644610369701,0
2024-01-01 00:00:35,74.1454221590929,1.2226447893578118,4.929036661124972,1451.603445792742,0
2024-01-01 00:00:36,75.29267191506243,0.963259307201809,5.02493341439335,1454.4684202549447,0
2024-01-01 00:00:37,73.56132851740209,1.3366480438205863,5.004502959605792,1465.0738317984938,0
2024-01-01 00:00:38,74.06999896168125,1.3313647941769164,5.002522588649151,1443.459412135697,0
2024-01-01 00:00:39,75.29351957002581,1.361889212956479,5.024747085346612,1464.0198721492395,0
2024-01-01 00:00:40,75.73028621148458,1.6165508722618234,5.000527862046596,1454.8773225546165,0
2024-01-01 00:00:41,75.28008951361734,1.0468498387779586,4.980651668809156,1432.3914062203112,0
2024-01-01 00:00:42,75.05395776834467,1.019373929465656,4.943923091742407,1461.4749983682261,0
2024-01-01 00:00:43,74.90907449718122,1.349403207127081,5.002697992578462,1450.7173824677536,0
2024-01-01 00:00:44,73.97062046395969,1.1938401527406388,5.076728167087271,1463.7811457243736,0
2024-01-01 00:00:45,74.58104282473992,1.0975548119434135,4.947996443136728,1446.6965836844952,0
2024-01-01 00:00:46,74.7918868318899,1.2039452333388407,5.05335408636408,1448.501912310387,0
2024-01-01 00:00:47,76.0095747982352,1.1545035327231472,5.038992799854167,1457.8928033190025,0
2024-01-01 00:00:48,75.44225031831941,1.5068919275797463,4.917730050038953,1438.2103939458507,0
2024-01-01 00:00:49,73.76040172198455,1.5883622209650095,5.033830211820544,1446.0181960393534,0
2024-01-01 00:00:50,75.43357866101115,1.0046658062984801,5.0043795748986,1439.6073637547497,0
2024-01-01 00:00:51,74.86972276939983,1.0294218195850415,4.999369077498017,1443.9326220332086,0
2024-01-01 00:00:52,74.63972756015079,1.137897500242527,5.103421109119747,1464.8199162875992,0
2024-01-01 00:00:53,75.67408220596582,1.149266373297816,5.0507451658504845,1444.0381720614225,0
2024-01-01 00:00:54,76.01301624463379,1.1372936124931368,4.957341375125183,1445.902650997211,0
2024-01-01 00:00:55,75.93671560033341,1.2253287765699756,5.035803016918986,1429.3381899810538,0
2024-01-01 00:00:56,74.52379178094019,1.1883139348160434,4.958042436797447,1446.756096442716,0
2024-01-01 00:00:57,74.9512695988063,1.0531664488509154,4.960215768605142,1427.261765767189,0
2024-01-01 00:00:58,75.46712333948874,1.1030501206388459,5.012041877905027,1454.32432025934,0
2024-01-01 00:00:59,75.98602117527238,1.4898789420657024,5.062775790859101,1458.2093023793252,0
2024-01-01 00:01:00,74.82571753625908,1.2051612882190448,4.929795043924864,1455.5718951079161,0
2024-01-01 00:01:01,75.06400096134142,1.1983278537526632,4.9790370276712945,1439.8943911848846,0
2024-01-01 00:01:02,74.33093073220722,1.0323943396121165,5.063086409625172,1451.569810195762,0
2024-01-01 00:01:03,74.26250332291755,1.1918081962696727,4.957321349280807,1455.6536613516016,0
2024-01-01 00:01:04,75.87295852232802,1.4062501424629683,5.006001052067078,1449.0603158060203,0
2024-01-01 00:01:05,76.31139845039246,1.3522647608753946,4.988966054899931,1441.8447724819755,0
2024-01-01 00:01:06,75.17226620372146,1.3854072936709023,5.068393884325772,1459.8005845909365,0
